order_id,order_date,region,state,category,sub_category,sales,profit,quantity,discount
6b066f0e-b131-4348-a42b-7944d7e70e10,2023-11-23,East,New Jersey,Home & Living,Carpets,2267.36,630.7,4,0.06
72ad5829-9712-42fd-855a-011346550cf0,2023-03-06,South,Georgia,Beauty & Personal Care,Face Masks,5194.4,-252.33,8,0.09
02196127-6661-4a5c-a629-99e057ff6d20,2023-04-05,East,Maryland,Sports & Fitness,Exercise Bikes,10965.04,2392.47,8,0.25
e2882e31-296b-456e-a163-e61cdef6c5c9,2023-04-24,South,Georgia,Books & Stationery,Office Files,2431.18,280.38,2,0.3
4d812ab1-7905-4b28-b7e0-33f52a04e56a,2023-09-18,South,Texas,Home & Living,Beds,775.83,-60.49,1,0.28
6584630f-0cc8-4378-a819-d7dc8979b251,2023-02-01,East,Massachusetts,Toys & Games,Puzzles,4943.9,-27.06,5,0.23
22722840-30cf-4629-88ed-030d199a22d8,2023-10-22,North,Pennsylvania,Smart Home,Smart Locks,4089.19,320.89,7,0.19
2c81d730-aa0a-464c-80e1-b0ad4d660205,2023-11-05,East,Maryland,Sports & Fitness,Dumbbells,1456.54,310.2,1,0.16
7e214c42-cf7a-4ea4-aa78-c0762c3d9bc9,2023-03-07,North,Ohio,Smart Home,Smart Locks,441.0,18.43,3,0.28
e62b5680-cb74-4519-9bcc-aef6f6002ca1,2023-01-29,West,Washington,Toys & Games,LEGO Sets,2431.41,-39.12,3,0.01
ec796322-7d8e-41b4-b614-70b6ddc48400,2023-04-06,East,Connecticut,Beauty & Personal Care,Hair Oil,2583.6,-100.31,3,0.23
3147e648-abd5-4a8e-b4ef-dd5215befe3e,2023-03-10,East,Connecticut,Baby & Kids,Kids Footwear,361.46,51.36,2,0.08
e9b1e338-fa4b-4a08-9136-72955fa94687,2023-02-10,East,Massachusetts,Smart Home,Smart Cameras,595.12,-45.66,4,0.2
5c5ab11c-76e1-4fee-9056-7ffded5cd62d,2023-03-14,East,Massachusetts,Clothing & Fashion,Casual T-Shirts,14155.2,5638.0,10,0.28
7cc7f7d2-efa7-4ea7-a357-0f09591a2d0e,2023-09-17,East,Maryland,Beauty & Personal Care,Sunscreen,3283.56,802.17,9,0.03
829feb39-1aa5-4f33-bc57-2860bc0b33b1,2023-09-14,North,New York,Electronics,Gaming Consoles,5517.3,-347.9,10,0.19
7e2f5b48-c49f-4b71-8865-1889f4c04977,2023-09-16,West,California,Music & Instruments,Keyboards,3249.84,895.3,6,0.05
b81caac7-9673-4b7d-bf4e-d9d474413e92,2023-08-09,North,New York,Music & Instruments,Violins,527.32,148.47,4,0.2
d0026778-88f5-46f4-bb25-0fcaccdeab3a,2023-01-15,East,New Jersey,Smart Home,Smart Lights,131.07,28.69,3,0.0
cefca61e-5074-41bc-b16f-b5e5b5697c3d,2023-01-09,North,Ohio,Books & Stationery,Engineering Books,1555.41,121.47,3,0.17
a47a36a5-d88e-451e-b799-9c9e6fb9f714,2023-05-20,East,Maryland,Groceries & Essentials,Pulses,3714.55,126.51,7,0.09
157a87c5-9aee-4f5b-96b0-c2546406b4d9,2023-12-31,West,California,Kitchen & Dining,Lunch Boxes,4417.86,582.59,6,0.26
131b1774-b2f8-4fc1-aa81-7556404cb5cd,2023-12-09,North,Ohio,Kitchen & Dining,Induction Cooktops,925.95,62.61,3,0.09
cbdc1efa-5908-443d-80d9-8a636addfe61,2023-06-11,South,North Carolina,Electronics,Power Banks,1209.34,102.79,2,0.22
cf6031e4-f688-4623-ae37-dfa8f075de4e,2023-04-08,North,Pennsylvania,Gaming,Gaming Monitors,1306.5,-107.01,10,0.09
a710ae38-1e5b-4227-b554-628db735aec3,2023-04-25,North,New York,Toys & Games,Drones for Kids,1192.48,145.02,2,0.13
2105c329-3880-47eb-9be4-a009d746d43b,2023-10-05,East,New Jersey,Electronics,WiFi Extenders,3442.74,1251.12,6,0.25
70f60fea-9279-4ff7-851a-be2cc8a2bddd,2023-03-09,South,Texas,Sports & Fitness,Dumbbells,8233.33,582.54,7,0.16
12ed8a60-b139-41fd-aea7-dab270b505c2,2023-08-22,North,New York,Electronics,Power Banks,1465.22,83.93,1,0.12
a94fddfc-7d6a-45d5-85a5-f110c1629f84,2023-02-12,West,Colorado,Books & Stationery,Non-Fiction,1835.19,-27.78,9,0.14
b82742d0-e4ca-48bd-9229-6c2c3a59e75b,2023-04-26,South,Georgia,Health & Wellness,Pulse Oximeters,4837.0,383.56,10,0.08
b7f934f0-18c3-4487-b8f6-5ea344017da6,2023-02-16,West,California,Music & Instruments,Audio Interfaces,2319.24,182.32,6,0.0
b58e08df-b601-4777-b515-db6a52b3f8d8,2023-12-15,North,Ohio,Baby & Kids,Kids Footwear,894.53,295.82,1,0.2
4749e7d4-3a67-4f57-88d6-7b07ed1dacfc,2023-11-04,South,Texas,Beauty & Personal Care,Face Creams,5936.28,767.53,4,0.02
dd06ce6f-ceae-4ccc-9e31-7857039d23e6,2023-09-06,North,Ohio,Automotive,Riding Gloves,410.16,24.11,1,0.04
0b82203d-ff41-4acc-8914-1b3afa514bf3,2023-06-01,South,Georgia,Clothing & Fashion,Trousers,14143.9,2979.31,10,0.16
010fa9e2-e215-4a58-878c-4df108314fdf,2023-04-16,North,Illinois,Groceries & Essentials,Tea,1078.86,-65.28,3,0.21
f45840c3-2129-469e-b806-d5ac2f8b48be,2023-01-06,South,Georgia,Kitchen & Dining,Glassware,699.39,26.53,3,0.07
576efca2-8f32-4509-b13c-f98b069e87a8,2023-12-03,South,Florida,Office & Industrial,Ink Cartridges,12362.49,3551.96,9,0.07
146e76f1-f63a-4705-b55c-b46f53df1b81,2023-07-04,West,Washington,Pet Supplies,Pet Treats,7913.28,1634.75,8,0.21
396533c0-921b-4c11-872b-6b1e26513629,2023-09-05,South,Florida,Baby & Kids,Educational Games,8763.9,2555.28,6,0.11
28f58bc5-15f0-47cd-822a-bc1d2e460ec6,2023-12-27,South,Florida,Automotive,Vacuum Cleaners,741.08,-60.81,4,0.28
71b5800c-edea-4f0a-ab16-a1e9080e960c,2023-05-30,West,Arizona,Smart Home,Smart Plugs,483.99,180.18,1,0.07
b1646b89-2f42-4b0e-9e1d-98759749ab40,2023-02-07,East,Massachusetts,Office & Industrial,Industrial Storage,1334.61,143.78,3,0.14
15c21724-fbef-4c45-8102-8f83a240fb05,2023-09-24,East,Maryland,Kitchen & Dining,Cutlery,11692.35,1021.91,9,0.22
1ec38771-d362-490c-ba7f-a3ceeac075f0,2023-03-10,East,Connecticut,Beauty & Personal Care,Conditioner,6672.87,2266.09,9,0.28
1a1be8b3-fffc-4df8-b28e-68d06dfc1b11,2023-06-28,South,Georgia,Health & Wellness,Health Drinks,595.22,33.64,1,0.2
8786b00b-85ce-4600-a1f2-76c839a939de,2023-08-11,East,Maryland,Kitchen & Dining,Pressure Cookers,5046.16,1517.81,7,0.19
f4fdcd39-264d-488c-869a-9114f5a45eea,2023-06-21,East,Maryland,Health & Wellness,Orthopedic Supports,1690.04,220.46,4,0.17
af517ffe-c169-40d4-b7ae-c1ff054aa468,2023-07-01,West,Colorado,Groceries & Essentials,Household Cleaning,615.12,5.66,1,0.28
823a7a79-8ce1-4785-9fc2-f281df634916,2023-06-02,West,Washington,Groceries & Essentials,Ghee,5695.34,83.42,7,0.27
a3139c17-ac02-4fd5-accd-6460afadbc5e,2023-08-03,East,Connecticut,Electronics,Feature Phones,1572.3,479.61,2,0.24
60da62c6-0f68-49a9-b83c-b8d8f6d415f1,2023-04-10,East,Massachusetts,Gaming,Gaming Keyboards,4958.56,1107.83,8,0.22
57ea9c5f-dc4f-448c-b8a7-af76f6738955,2023-12-30,North,Ohio,Travel & Luggage,Travel Duffels,2837.4,234.27,3,0.05
0031eb85-6a4f-48fd-9597-1ae64467a8ef,2023-12-07,West,Colorado,Toys & Games,Board Games,5293.32,336.59,4,0.01
ab189ea2-1174-40d0-ba08-b229fc0f1e41,2023-12-02,South,North Carolina,Kitchen & Dining,Cookware Sets,1416.24,181.99,4,0.29
41dae4c9-ffdb-4975-9b2a-534e40ffb110,2023-04-21,South,North Carolina,Toys & Games,Building Blocks,11495.7,2462.85,9,0.02
874f4ac5-d4ca-4cb9-aba6-5b0dba26eb90,2023-01-16,North,Illinois,Music & Instruments,Microphones,14313.2,1136.73,10,0.18
53f920d5-a7c2-4e76-b4c5-d3ac532ec5eb,2023-12-16,West,California,Books & Stationery,Folders,133.62,-9.31,3,0.06
9e19572f-5329-4c22-a9a8-10782e09d8be,2023-03-08,East,Maryland,Books & Stationery,Notebooks,331.4,131.33,10,0.03
14b4ef85-31cb-4f25-bc03-7f67125d997f,2023-05-10,South,North Carolina,Jewelry & Accessories,Sunglasses,9512.64,3288.23,9,0.11
22224882-2ba9-4868-8c7f-394e31c49176,2023-10-20,South,Florida,Groceries & Essentials,Spices,4474.05,-136.21,5,0.28
1daf397d-b812-46ec-b9f2-8c6e7a0abe7b,2023-08-29,North,Illinois,Gaming,Gaming Monitors,114.06,41.71,2,0.19
6396da3d-1f54-42d7-8504-4a0ab3e98bd7,2023-01-08,West,Arizona,Travel & Luggage,Passport Holders,7934.64,661.02,7,0.25
1a3d5a1b-f467-419e-b0bf-342f135394a7,2023-08-16,East,New Jersey,Footwear,Sandals,4096.08,-156.19,9,0.24
d2d10bef-9001-4e7f-aeb0-ca1c8b559a86,2023-02-05,North,Illinois,Office & Industrial,Office Chairs,1410.52,41.01,2,0.1
210af684-420e-48c0-91be-724ea2553c7c,2023-12-18,West,Washington,Home & Living,Table Lamps,2970.72,670.2,4,0.06
37bb8f0f-6a29-4f0e-bf6d-67089976db9a,2023-01-10,North,New York,Automotive,Shampoo,3474.96,885.11,3,0.05
ce2725c6-3536-436a-be3e-6bba1232f894,2023-08-01,North,Pennsylvania,Music & Instruments,Violins,1472.72,-132.27,1,0.16
c45bf4dd-a9fe-4b8d-b503-7e11f02ba2f1,2023-04-27,North,Ohio,Health & Wellness,Health Drinks,2655.96,-228.97,6,0.06
96b3ffaf-fca4-4e24-9c8e-528715464e17,2023-05-12,South,Florida,Pet Supplies,Dog Food,1966.26,142.88,6,0.03
bebf8c3f-d492-426a-8c77-d7414890b342,2023-06-14,South,Georgia,Electronics,Routers,83.42,14.35,1,0.16
e2aaff31-f1f1-45cc-a096-2d1eec58cba3,2023-10-11,East,Maryland,Beauty & Personal Care,Face Masks,2370.21,-158.88,3,0.24
cf41c24c-690f-4343-816a-137472e750b5,2023-03-18,North,Pennsylvania,Clothing & Fashion,Party Wear,4347.0,-6.03,9,0.22
9cf4bc9b-6eb6-4312-b292-cc77ef06c225,2023-12-27,North,Ohio,Clothing & Fashion,Chinos,159.5,27.43,5,0.05
47f725d2-cfa5-41d0-802f-094b68bbcfcf,2023-07-20,South,Florida,Electronics,Adapters,11453.44,2586.66,8,0.23
2aa6b2b8-db07-427a-8377-9feafe53782d,2023-08-29,South,Texas,Books & Stationery,Academic Textbooks,2658.81,908.78,3,0.07
f03370a4-83d6-4f01-a817-05b0eca84245,2023-12-08,South,North Carolina,Office & Industrial,Office Desks,5139.81,-240.88,9,0.24
a4a5e4aa-4aa9-482f-98dd-fd7355f58350,2023-01-23,West,Colorado,Electronics,Drones,11500.08,2712.56,8,0.16
8c26f374-ece0-43e0-8e4f-8757ca1fee2f,2023-07-24,West,California,Office & Industrial,Office Chairs,1228.5,286.33,9,0.29
1ef496a4-e0b0-4412-b5c9-331cdb23b632,2023-05-07,West,California,Smart Home,Smart Switches,796.8,84.12,5,0.11
f29650ec-9ae1-40ba-89c6-9e9d3eb23849,2023-09-30,South,Florida,Smart Home,Smart Switches,917.72,63.31,2,0.1
bc03e8c1-7b0a-4896-81c7-899f7efd2999,2023-10-30,West,Colorado,Baby & Kids,Strollers,4932.36,1611.25,4,0.13
7fa70d99-32d0-4219-babb-5958f989b061,2023-05-12,North,Ohio,Footwear,Boots,5911.11,2034.55,9,0.18
9f085ad7-8e86-4400-99a6-06d9e8bd8936,2023-03-23,West,Washington,Office & Industrial,Printers,7320.9,-72.41,6,0.21
d8411e21-9ef9-4486-8e3f-5c49db5f8ee8,2023-03-11,West,California,Pet Supplies,Pet Bowls,2327.52,-11.84,2,0.26
6f21a7cf-ff5c-4635-8138-432dc59f5ab3,2023-09-20,South,North Carolina,Baby & Kids,Strollers,9551.04,538.77,8,0.06
a5ca1222-c7b3-46f0-b9bb-9c7a8c11dc7d,2023-12-28,West,Colorado,Office & Industrial,Safety Equipment,2548.65,424.02,3,0.24
3ed2f26f-939d-4dec-b647-e2cf129be061,2023-05-15,North,New York,Beauty & Personal Care,Serums,894.69,278.06,9,0.08
e584fe5f-fa9c-4cf9-bd98-7706e4e7f68a,2023-08-20,North,Pennsylvania,Health & Wellness,Orthopedic Supports,1897.7,258.09,2,0.05
46bb8d48-6378-4661-bc5a-46188c295d46,2023-07-25,East,Connecticut,Books & Stationery,Children Books,1083.17,271.43,1,0.15
3deaf769-923e-43fc-874f-c6b11d0cdaab,2023-02-08,North,Ohio,Electronics,Keyboards,1431.64,381.25,4,0.18
abfef467-17b9-42e0-89c1-72fb88f84341,2023-01-08,East,Maryland,Kitchen & Dining,Pressure Cookers,3405.99,933.28,7,0.09
fb702ea5-80ed-4d67-9fe9-a7086cdb20eb,2023-05-22,West,Colorado,Electronics,DSLR Cameras,1080.71,427.84,1,0.09
f084e89d-8f6f-4ba8-8a3d-8e961384e7f5,2023-01-23,South,Florida,Office & Industrial,Safety Equipment,6538.26,-543.4,6,0.25
755b8829-234a-448d-b761-6cb081adbaaa,2023-05-18,North,New York,Clothing & Fashion,Ethnic Wear,7086.42,-232.05,9,0.16
4c26e4be-9413-4e5a-8cd8-88450b3ed8be,2023-03-21,East,Maryland,Electronics,Hard Drives,6202.24,369.69,8,0.01
8d83a5bc-cdc6-4dde-887a-a114a91bca93,2023-04-02,South,Texas,Electronics,Tripods,9914.04,465.96,9,0.12
946a9faa-770e-4e40-b3cc-3c993b9f36f0,2023-10-30,North,Illinois,Groceries & Essentials,Tea,3057.84,600.61,3,0.2
2a9dc0aa-055f-4357-b460-dac9306be8ba,2023-04-27,North,Illinois,Kitchen & Dining,Pressure Cookers,3106.88,1041.98,8,0.13
a627b45c-aa47-4ac7-b63c-c69d6e7fffcc,2023-07-02,West,Arizona,Health & Wellness,Pulse Oximeters,6613.74,1188.98,9,0.15
f0b74f1e-666d-44d5-a36f-46b4ce0454cf,2023-08-22,East,Maryland,Office & Industrial,Printers,4291.56,1086.14,3,0.29
d4ac7a79-f78e-4301-ac8b-85f110a91afa,2023-08-03,South,Florida,Sports & Fitness,Cross Trainers,3795.84,109.21,8,0.25
9193e3e2-a03c-4694-83f0-cf8ad417689a,2023-06-30,South,North Carolina,Beauty & Personal Care,Hair Styling Tools,8168.52,-161.24,6,0.02
9b7ebe63-898b-4f6b-8789-8342f5a3865f,2023-08-08,North,Ohio,Kitchen & Dining,Mixer Grinders,5840.15,2178.52,5,0.26
8b29e493-78a0-414b-8740-792691127206,2023-06-16,South,Georgia,Smart Home,Voice Assistants,9920.89,1825.05,7,0.11
aee54aaa-66ad-47c2-a49f-171e997c195b,2023-03-30,East,Connecticut,Automotive,Car Care,11382.4,4224.28,10,0.3
69d2f1ef-0465-42ca-b0f5-b778e4e54539,2023-11-14,West,Washington,Smart Home,Smart Cameras,1245.52,344.48,1,0.15
f526f8f5-340e-49a4-8a16-c32171a5fedb,2023-09-29,North,Pennsylvania,Clothing & Fashion,Sleepwear,5230.56,314.48,6,0.19
9756b44f-c555-4e50-8002-6552e7a52801,2023-09-15,South,Texas,Electronics,Headphones,1566.5,485.36,2,0.28
75c15b55-a0fc-4031-ba45-5ce5eddca9d5,2023-09-01,West,California,Smart Home,Smart Switches,2035.71,624.22,3,0.25
784c4529-b64b-4f2a-adf8-62cee649a9bd,2023-03-13,North,Pennsylvania,Sports & Fitness,Foam Rollers,3265.44,569.27,8,0.02
45f5e1e2-fefd-46b9-830c-a7f73a14276a,2023-02-01,North,Ohio,Office & Industrial,Shredders,7818.48,2699.96,9,0.01
f7657edb-2319-4796-8863-d64b81b6b268,2023-07-24,East,Massachusetts,Automotive,Vacuum Cleaners,1521.02,210.51,2,0.02
978c7e96-7d32-4997-8873-9f305c784b73,2023-02-06,East,Connecticut,Smart Home,Smart Switches,1628.07,129.11,3,0.26
5e0c2bae-f427-4d34-923e-0ff4c97f0fd0,2023-04-30,West,Arizona,Clothing & Fashion,Kurtas,9729.6,1763.41,10,0.14
d96c4dd4-c68e-40b3-94bd-748905f1f5b4,2023-06-30,East,Connecticut,Sports & Fitness,Resistance Bands,1231.02,-59.02,2,0.07
ad5a4158-57ad-48ba-98c1-9f7c266e18a1,2023-03-13,West,Colorado,Office & Industrial,Safety Equipment,771.18,39.29,3,0.09
9dda38e7-58b2-47e9-a42b-7580fa36aeb0,2023-03-01,North,Illinois,Music & Instruments,Guitars,2338.29,354.22,3,0.09
1d6ce9b4-360e-4e0a-8881-8cb77ee356ff,2023-09-25,East,Connecticut,Sports & Fitness,Exercise Bikes,2456.76,221.22,3,0.3
61934958-7bd6-4e51-8d7c-263175ef4a09,2023-03-14,North,New York,Toys & Games,Collectible Toys,1891.48,45.84,2,0.17
f76ef563-1edd-46be-9d28-b07feb32f82b,2023-07-29,North,New York,Home & Living,Storage Boxes,2498.4,436.41,6,0.16
02d3f11e-f35d-4112-8045-7b4c446f0645,2023-10-02,South,Texas,Travel & Luggage,Passport Holders,3010.14,-212.42,7,0.07
8a682cc2-efcf-493b-94b7-04215133d21d,2023-03-16,West,Arizona,Clothing & Fashion,Evening Gowns,5055.1,-340.88,5,0.11
95b0ce15-5533-4e9b-ad2a-97b7fa4b9252,2023-12-17,West,Colorado,Footwear,Slippers,7277.05,2347.96,5,0.26
a76aa3d4-ece7-4641-91ca-c5d26094b90c,2023-12-08,West,Colorado,Gaming,Gaming PCs,9194.64,2390.1,8,0.02
ca821cea-22c8-46a4-b512-9a1490cf951f,2023-06-23,North,New York,Home & Living,Table Lamps,9965.84,-892.93,8,0.28
f5e2f2f6-7a1a-4c33-8ee1-d5afc5b59461,2023-11-22,South,Florida,Pet Supplies,Pet Bowls,1869.66,470.37,9,0.28
5120a848-44da-42a6-98a2-d5cbfd75d201,2023-12-11,North,New York,Automotive,Car Care,1628.4,10.1,4,0.01
5cab240a-0401-48f6-a194-9c4b41b000e2,2023-04-30,East,Maryland,Books & Stationery,Office Files,401.68,120.94,8,0.17
9d6db526-d781-438a-8598-40da1619bd24,2023-04-30,West,Arizona,Music & Instruments,Guitars,421.05,131.47,7,0.08
08b5b064-7cef-48c7-a4f2-84783a3390be,2023-02-24,North,Pennsylvania,Clothing & Fashion,Casual T-Shirts,267.84,97.76,2,0.06
abfa16ab-379a-4e7f-8aeb-4f92af3429e8,2023-01-12,East,Massachusetts,Pet Supplies,Pet Bowls,45.08,0.27,1,0.16
c7bae5ca-f067-4437-86ed-22939bd30f55,2023-02-04,West,California,Office & Industrial,Power Tools,1707.88,26.78,2,0.04
f469efbd-90d1-4aee-ba73-9839d8e401f7,2023-12-21,South,Florida,Gaming,Gaming PCs,1340.26,244.29,1,0.14
e31580dc-89ad-4a6d-b457-95d607c76c26,2023-09-06,East,New Jersey,Sports & Fitness,Cycling Helmets,1113.0,-14.64,2,0.15
4c03c26e-a8ca-44c1-8669-e382786600f1,2023-11-12,North,Ohio,Smart Home,Smart Plugs,10774.1,1097.95,10,0.16
c01d1ff4-f25c-40fe-936d-f44899e0baa3,2023-08-09,East,Maryland,Beauty & Personal Care,Face Masks,2915.44,898.32,8,0.25
57188e82-2bd2-4997-b7ab-78df8fc00309,2023-04-14,East,Massachusetts,Home & Living,TV Units,11362.56,4515.12,8,0.16
fb2f5a2e-83da-4cb5-b671-7ff93f4c050f,2023-06-03,East,Massachusetts,Sports & Fitness,Yoga Mats,6209.1,-136.11,5,0.08
c5794bd2-923a-4041-9b76-6cd5b7cf3266,2023-05-02,North,Ohio,Beauty & Personal Care,Face Wash,1249.15,81.5,1,0.1
24c9487b-fe15-4b6c-b518-e3146559b2e4,2023-03-02,East,Connecticut,Beauty & Personal Care,Ayurvedic Beauty,4055.73,479.54,7,0.29
24018c3c-0a16-4d6f-94a9-b35b03fa68e6,2023-10-30,North,Pennsylvania,Jewelry & Accessories,Belts,1032.25,41.37,1,0.1
db395e1e-0f0c-46af-9d64-5da83aa3350f,2023-01-05,East,Maryland,Toys & Games,Action Figures,1355.25,534.04,3,0.07
47d39766-23a3-4bfa-9cf3-24ea822c24ac,2023-02-10,North,Illinois,Footwear,Running Shoes,422.1,111.39,1,0.2
09395285-58f9-4c3c-ae9e-de1021c08bd5,2023-09-22,West,Washington,Travel & Luggage,Travel Duffels,2476.12,-65.48,4,0.26
de0a0315-cfed-4ceb-9f83-13b8498d6243,2023-06-09,North,New York,Groceries & Essentials,Household Cleaning,3970.17,1530.55,9,0.06
03883f75-62d3-40c9-8677-e67b0a0afcdd,2023-06-18,North,Ohio,Footwear,Casual Shoes,2538.18,-24.51,2,0.06
2ddc19ff-a9cd-4ced-bb95-f62493c54e37,2023-08-31,South,North Carolina,Travel & Luggage,Passport Holders,9537.92,3351.96,8,0.1
3cc0141b-bd09-4842-be6e-6390a9cb2e10,2023-07-15,East,New Jersey,Music & Instruments,Keyboards,4291.26,594.27,6,0.18
31ddf0d8-6ef2-4e28-b23c-873657fc6563,2023-07-14,South,Texas,Travel & Luggage,Cabin Bags,6583.71,172.96,7,0.0
4e3383d4-20ab-4eed-bd4e-3d8cd178a829,2023-10-30,East,Connecticut,Smart Home,Smart Cameras,1471.34,-44.36,2,0.04
b89b566e-850a-46de-9afd-a6405182b4b0,2023-03-31,East,Maryland,Baby & Kids,Baby Wipes,4060.28,619.05,7,0.12
2fdd4ad4-9012-4429-9418-18119a83eabc,2023-10-24,North,New York,Pet Supplies,Pet Bowls,1304.56,452.94,8,0.15
aeb55078-df2c-41b9-b605-74ccee113175,2023-02-14,West,Washington,Gaming,Gaming PCs,461.31,89.86,3,0.24
057c5189-6a04-43b3-9e58-6c1792dcfe13,2023-09-16,West,California,Home & Living,Storage Boxes,10687.05,3829.48,9,0.11
da775fee-d539-4301-9bb6-32e3961798dc,2023-06-28,South,Florida,Smart Home,Smart Switches,3269.07,1060.75,7,0.24
06f866ed-8841-4731-99ce-7b2a5881e575,2023-06-04,South,Georgia,Smart Home,Voice Assistants,2135.04,-42.83,8,0.17
2aca4e03-6f8c-4e8b-abd0-5c89d524da05,2023-11-28,South,North Carolina,Gaming,Gaming Consoles,9892.72,589.79,8,0.09
a669db54-3a6a-4a3b-87c9-e0445b48d122,2023-04-06,East,New Jersey,Kitchen & Dining,Glassware,2005.28,450.37,2,0.08
b870bcf5-29d7-4c90-9af7-f3b18c25cc0b,2023-03-04,East,Maryland,Gaming,Gaming Chairs,2393.68,869.25,2,0.3
5645bd68-4d6c-46a3-8d5c-fb2115548b60,2023-06-17,South,Georgia,Footwear,Running Shoes,802.38,38.05,1,0.26
f79247bd-0385-42fe-a90b-a5e243623170,2023-03-14,North,New York,Baby & Kids,Baby Skincare,3384.96,351.2,8,0.28
52ed06de-f368-4224-9c1f-f03330160d05,2023-01-06,West,Washington,Travel & Luggage,Travel Duffels,995.47,-92.95,7,0.09
cc7ce3fd-c70c-4d3d-884d-2941984fdb7d,2023-06-18,West,Washington,Beauty & Personal Care,Conditioner,6376.96,1939.89,8,0.18
00c057de-7489-47f9-b300-cc42c656dfdd,2023-03-04,West,Arizona,Music & Instruments,Audio Interfaces,4164.06,1561.36,6,0.24
fa410fed-0712-4e09-949b-26822855e317,2023-10-10,East,New Jersey,Office & Industrial,Office Desks,3713.84,1405.43,4,0.09
a42ae6cd-47a5-46c6-bd41-7e527f0b13ba,2023-09-03,West,California,Music & Instruments,Music Accessories,7717.78,157.32,7,0.14
cfdc69bf-24ef-4a7b-9555-34b41645d433,2023-03-05,West,Arizona,Electronics,Power Banks,7132.26,776.56,6,0.21
0407e54d-ff08-41f3-8747-62ae53d9ca47,2023-05-24,West,California,Automotive,Car Care,6007.41,651.0,9,0.16
3da8759b-246b-4b42-bbbd-ef560a55c03d,2023-05-25,West,Washington,Baby & Kids,Infant Formula,4178.28,1619.94,6,0.05
cc9e0aa8-d4e0-4f86-8814-bf9db8d6c410,2023-01-04,West,California,Gaming,VR Headsets,528.66,139.22,6,0.04
90283871-cec4-473b-ac47-5c608b0e8f1e,2023-07-13,South,Georgia,Pet Supplies,Pet Beds,847.35,128.3,3,0.18
f7c85cd5-7dc4-4823-8c60-de3e9f5904cd,2023-12-31,West,Colorado,Gaming,Gaming Monitors,5638.22,27.56,7,0.16
5806f3f0-0777-4508-9ee4-7b94cec964bd,2023-04-08,North,Pennsylvania,Beauty & Personal Care,Face Masks,4391.64,686.36,3,0.1
09206e05-781a-4687-94c0-17639f09dd20,2023-05-18,East,Maryland,Toys & Games,Strategy Games,4992.6,283.86,6,0.04
30ea0990-79e3-4220-be58-567cebd771b5,2023-11-19,North,Ohio,Pet Supplies,Aquarium Supplies,2100.92,523.95,2,0.15
7456e8bd-03b1-413c-8400-fbfa296dc6b8,2023-07-11,West,California,Home & Living,Carpets,5862.56,-307.71,8,0.16
c6cba5f0-16b3-4af1-8cd3-ab5df13ba7bc,2023-04-12,West,Washington,Beauty & Personal Care,Hair Styling Tools,914.91,151.0,3,0.03
f6ee1791-3d79-4329-974d-bb0c6cb776af,2023-05-21,South,Texas,Automotive,Vacuum Cleaners,5650.64,412.45,8,0.11
0a181c82-8b44-47ba-bdf0-bdd8d10b884d,2023-02-07,North,New York,Toys & Games,LEGO Sets,628.41,-45.18,1,0.09
dc2bd028-65a5-4291-b422-1b5846b07664,2023-01-27,East,Connecticut,Pet Supplies,Pet Toys,3675.5,-219.11,5,0.09
b5faedde-91ad-49fe-98a4-18598b498400,2023-07-06,East,Massachusetts,Jewelry & Accessories,Wallets,3671.04,-305.65,3,0.26
0ea191a1-0217-4b7d-a476-f17a6a9fe028,2023-08-21,North,Illinois,Jewelry & Accessories,Rings,2296.88,715.15,4,0.03
9e9cb59f-ed79-4b16-8e8d-378774cc0350,2023-09-22,South,Texas,Travel & Luggage,Passport Holders,506.3,-16.06,2,0.11
6d96610e-6194-4ff5-8d53-012df5daf3c1,2023-04-04,West,Washington,Pet Supplies,Pet Grooming,793.87,108.12,1,0.28
b6554533-097c-444f-9569-3cd438cc64d8,2023-08-27,North,Pennsylvania,Home & Living,Shoe Racks,1086.84,155.83,6,0.19
311019eb-f137-456d-9956-31fc2e3c79ef,2023-07-17,East,Connecticut,Toys & Games,Playsets,13275.09,4946.35,9,0.01
0c1a6c80-b97d-43e7-a2c6-46bdbd3905c7,2023-01-02,East,Maryland,Toys & Games,Dolls,3866.55,180.97,5,0.06
57e6a6d1-d962-45b6-80c9-09b9e0e9b71f,2023-10-17,West,California,Toys & Games,Board Games,6286.77,1845.93,9,0.12
9cd42d29-bfef-41eb-a814-db17db3ef9b2,2023-02-28,East,Connecticut,Kitchen & Dining,Microwave Ovens,982.44,292.17,1,0.16
e4a8880d-a12e-4798-bd8b-82af0c34ba45,2023-08-16,West,California,Toys & Games,Remote Control Cars,4501.7,185.6,10,0.15
2271fa67-2909-45c4-9f1d-c1c7387eaec7,2023-03-28,West,Washington,Clothing & Fashion,Kurtas,753.5,236.6,5,0.0
3324f9e6-92d3-415e-b890-16ac6f53895c,2023-09-09,South,Georgia,Baby & Kids,Baby Food,5097.88,1451.72,4,0.15
84c3dcf6-5db5-4250-bbaa-cb67c65dcda6,2023-07-29,South,North Carolina,Books & Stationery,Fiction,2368.52,3.74,7,0.02
39caca72-99a4-46d9-86a4-169da695f7cb,2023-07-14,South,Florida,Travel & Luggage,Travel Duffels,1659.84,-7.31,6,0.07
